Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Bamako,PM2.5 - Principal,2020-02-10 07:00 PM,2020,02,10,19,86.3,167,Unhealthy,90.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-10 08:00 PM,2020,02,10,20,88.6,168,Unhealthy,92.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-10 09:00 PM,2020,02,10,21,94.5,171,Unhealthy,101.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-10 10:00 PM,2020,02,10,22,103.1,176,Unhealthy,111.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-10 11:00 PM,2020,02,10,23,108.6,178,Unhealthy,118.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 12:00 AM,2020,02,11,00,109.4,179,Unhealthy,116.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 01:00 AM,2020,02,11,01,110.7,180,Unhealthy,113.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 02:00 AM,2020,02,11,02,115.1,182,Unhealthy,123.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 03:00 AM,2020,02,11,03,139.7,194,Unhealthy,162.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 04:00 AM,2020,02,11,04,171.0,221,Very Unhealthy,202.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 05:00 AM,2020,02,11,05,210.5,260,Very Unhealthy,250.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 06:00 AM,2020,02,11,06,231.2,281,Very Unhealthy,252.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 07:00 AM,2020,02,11,07,240.1,290,Very Unhealthy,249.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 08:00 AM,2020,02,11,08,247.1,297,Very Unhealthy,254.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 09:00 AM,2020,02,11,09,259.0,309,Hazardous,271.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 10:00 AM,2020,02,11,10,221.5,271,Very Unhealthy,184.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 11:00 AM,2020,02,11,11,199.7,250,Very Unhealthy,178.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 12:00 PM,2020,02,11,12,205.4,255,Very Unhealthy,211.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 01:00 PM,2020,02,11,13,205.2,255,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 02:00 PM,2020,02,11,14,210.7,261,Very Unhealthy,216.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 03:00 PM,2020,02,11,15,203.0,253,Very Unhealthy,187.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 04:00 PM,2020,02,11,16,193.3,243,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 05:00 PM,2020,02,11,17,180.4,231,Very Unhealthy,164.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 06:00 PM,2020,02,11,18,172.7,223,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 07:00 PM,2020,02,11,19,160.8,211,Very Unhealthy,149.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 08:00 PM,2020,02,11,20,153.7,204,Very Unhealthy,146.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 09:00 PM,2020,02,11,21,155.9,206,Very Unhealthy,148.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 10:00 PM,2020,02,11,22,152.0,202,Very Unhealthy,145.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-11 11:00 PM,2020,02,11,23,152.3,203,Very Unhealthy,153.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 12:00 AM,2020,02,12,00,126.1,187,Unhealthy,102.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 01:00 AM,2020,02,12,01,111.5,180,Unhealthy,97.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 02:00 AM,2020,02,12,02,123.8,186,Unhealthy,136.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 03:00 AM,2020,02,12,03,171.3,222,Very Unhealthy,219.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 04:00 AM,2020,02,12,04,241.7,291,Very Unhealthy,312.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 05:00 AM,2020,02,12,05,302.8,353,Hazardous,364.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 06:00 AM,2020,02,12,06,337.4,387,Hazardous,372.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 07:00 AM,2020,02,12,07,368.7,413,Hazardous,400.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 08:00 AM,2020,02,12,08,411.9,442,Hazardous,455.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 09:00 AM,2020,02,12,09,433.4,456,Hazardous,455.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 10:00 AM,2020,02,12,10,429.2,453,Hazardous,425.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 11:00 AM,2020,02,12,11,401.1,434,Hazardous,373.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 12:00 PM,2020,02,12,12,371.1,415,Hazardous,341.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 01:00 PM,2020,02,12,13,323.0,373,Hazardous,275.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 02:00 PM,2020,02,12,14,280.5,331,Hazardous,238.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 03:00 PM,2020,02,12,15,253.7,304,Hazardous,227.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 04:00 PM,2020,02,12,16,233.8,284,Very Unhealthy,214.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 05:00 PM,2020,02,12,17,233.9,284,Very Unhealthy,234.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 06:00 PM,2020,02,12,18,223.4,273,Very Unhealthy,213.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 07:00 PM,2020,02,12,19,224.1,274,Very Unhealthy,225.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 08:00 PM,2020,02,12,20,222.5,272,Very Unhealthy,221.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 09:00 PM,2020,02,12,21,229.2,279,Very Unhealthy,236.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 10:00 PM,2020,02,12,22,232.7,282,Very Unhealthy,238.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-12 11:00 PM,2020,02,12,23,239.9,290,Very Unhealthy,253.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 12:00 AM,2020,02,13,00,237.9,288,Very Unhealthy,245.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 01:00 AM,2020,02,13,01,266.3,317,Hazardous,318.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 02:00 AM,2020,02,13,02,248.3,298,Very Unhealthy,212.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 03:00 AM,2020,02,13,03,234.3,284,Very Unhealthy,208.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 04:00 AM,2020,02,13,04,215.1,265,Very Unhealthy,190.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 05:00 AM,2020,02,13,05,193.2,243,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 06:00 AM,2020,02,13,06,173.6,224,Very Unhealthy,157.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 07:00 AM,2020,02,13,07,161.3,212,Very Unhealthy,149.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 08:00 AM,2020,02,13,08,163.1,213,Very Unhealthy,165.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 09:00 AM,2020,02,13,09,168.0,218,Very Unhealthy,173.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 10:00 AM,2020,02,13,10,163.0,213,Very Unhealthy,158.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 11:00 AM,2020,02,13,11,149.9,200,Unhealthy,137.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 12:00 PM,2020,02,13,12,142.4,196,Unhealthy,135.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 01:00 PM,2020,02,13,13,189.4,240,Very Unhealthy,245.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 02:00 PM,2020,02,13,14,164.4,215,Very Unhealthy,134.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 03:00 PM,2020,02,13,15,138.4,194,Unhealthy,113.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 04:00 PM,2020,02,13,16,122.1,185,Unhealthy,106.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 05:00 PM,2020,02,13,17,111.0,180,Unhealthy,100.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 06:00 PM,2020,02,13,18,118.0,183,Unhealthy,125.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 07:00 PM,2020,02,13,19,114.5,181,Unhealthy,111.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 08:00 PM,2020,02,13,20,114.7,182,Unhealthy,115.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 09:00 PM,2020,02,13,21,123.8,186,Unhealthy,133.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 10:00 PM,2020,02,13,22,122.9,186,Unhealthy,122.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-13 11:00 PM,2020,02,13,23,123.4,186,Unhealthy,124.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 12:00 AM,2020,02,14,00,179.2,229,Very Unhealthy,235.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 01:00 AM,2020,02,14,01,152.6,203,Very Unhealthy,126.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 02:00 AM,2020,02,14,02,165.8,216,Very Unhealthy,179.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 03:00 AM,2020,02,14,03,139.9,195,Unhealthy,114.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 04:00 AM,2020,02,14,04,183.9,234,Very Unhealthy,228.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 05:00 AM,2020,02,14,05,191.4,242,Very Unhealthy,199.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 06:00 AM,2020,02,14,06,144.7,197,Unhealthy,98.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 07:00 AM,2020,02,14,07,122.8,186,Unhealthy,101.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 08:00 AM,2020,02,14,08,113.4,181,Unhealthy,104.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 09:00 AM,2020,02,14,09,112.7,181,Unhealthy,112.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 10:00 AM,2020,02,14,10,118.8,184,Unhealthy,125.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 11:00 AM,2020,02,14,11,110.9,180,Unhealthy,103.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 12:00 PM,2020,02,14,12,101.9,175,Unhealthy,93.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 01:00 PM,2020,02,14,13,92.4,170,Unhealthy,83.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 02:00 PM,2020,02,14,14,88.7,168,Unhealthy,85.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 03:00 PM,2020,02,14,15,86.3,167,Unhealthy,84.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 04:00 PM,2020,02,14,16,84.1,166,Unhealthy,82.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 05:00 PM,2020,02,14,17,87.2,167,Unhealthy,88.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 06:00 PM,2020,02,14,18,85.7,167,Unhealthy,83.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 07:00 PM,2020,02,14,19,87.5,168,Unhealthy,91.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 08:00 PM,2020,02,14,20,106.7,177,Unhealthy,136.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 09:00 PM,2020,02,14,21,121.7,185,Unhealthy,141.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 10:00 PM,2020,02,14,22,126.8,188,Unhealthy,134.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-14 11:00 PM,2020,02,14,23,126.5,188,Unhealthy,126.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 12:00 AM,2020,02,15,00,108.7,178,Unhealthy,84.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 01:00 AM,2020,02,15,01,118.9,184,Unhealthy,133.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 02:00 AM,2020,02,15,02,101.4,175,Unhealthy,79.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 03:00 AM,2020,02,15,03,84.1,166,Unhealthy,69.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 04:00 AM,2020,02,15,04,145.0,197,Unhealthy,206.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 05:00 AM,2020,02,15,05,230.0,280,Very Unhealthy,315.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 06:00 AM,2020,02,15,06,175.0,225,Very Unhealthy,120.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 07:00 AM,2020,02,15,07,129.0,189,Unhealthy,83.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 08:00 AM,2020,02,15,08,167.5,218,Very Unhealthy,206.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 09:00 AM,2020,02,15,09,248.2,298,Very Unhealthy,329.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 10:00 AM,2020,02,15,10,193.1,243,Very Unhealthy,138.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 11:00 AM,2020,02,15,11,193.1,243,Very Unhealthy,-999.0,UG/M3,1 Hr,Missing
Bamako,PM2.5 - Principal,2020-02-15 12:00 PM,2020,02,15,12,127.7,188,Unhealthy,95.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 01:00 PM,2020,02,15,13,107.8,178,Unhealthy,93.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 02:00 PM,2020,02,15,14,97.2,173,Unhealthy,88.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 03:00 PM,2020,02,15,15,90.4,169,Unhealthy,84.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 04:00 PM,2020,02,15,16,81.5,164,Unhealthy,73.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 05:00 PM,2020,02,15,17,77.2,162,Unhealthy,73.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 06:00 PM,2020,02,15,18,74.5,161,Unhealthy,72.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 07:00 PM,2020,02,15,19,92.3,170,Unhealthy,110.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 08:00 PM,2020,02,15,20,106.1,177,Unhealthy,120.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 09:00 PM,2020,02,15,21,174.6,225,Very Unhealthy,243.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 10:00 PM,2020,02,15,22,210.8,261,Very Unhealthy,247.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-15 11:00 PM,2020,02,15,23,212.4,262,Very Unhealthy,214.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 12:00 AM,2020,02,16,00,174.2,224,Very Unhealthy,136.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 01:00 AM,2020,02,16,01,141.1,195,Unhealthy,108.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 02:00 AM,2020,02,16,02,116.5,182,Unhealthy,92.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 03:00 AM,2020,02,16,03,110.2,179,Unhealthy,104.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 04:00 AM,2020,02,16,04,90.1,169,Unhealthy,70.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 05:00 AM,2020,02,16,05,71.0,159,Unhealthy,52.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 06:00 AM,2020,02,16,06,63.5,155,Unhealthy,56.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 07:00 AM,2020,02,16,07,61.2,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 08:00 AM,2020,02,16,08,65.6,156,Unhealthy,70.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 09:00 AM,2020,02,16,09,65.2,156,Unhealthy,65.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 10:00 AM,2020,02,16,10,56.6,152,Unhealthy,48.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 11:00 AM,2020,02,16,11,51.2,140,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 12:00 PM,2020,02,16,12,42.6,118,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 01:00 PM,2020,02,16,13,36.8,104,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 02:00 PM,2020,02,16,14,32.8,95,Moderate,29.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 03:00 PM,2020,02,16,15,31.4,92,Moderate,30.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 04:00 PM,2020,02,16,16,72.7,160,Unhealthy,114.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 05:00 PM,2020,02,16,17,53.8,146,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 06:00 PM,2020,02,16,18,50.4,138,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 07:00 PM,2020,02,16,19,51.2,140,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 08:00 PM,2020,02,16,20,51.1,139,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 09:00 PM,2020,02,16,21,60.5,154,Unhealthy,70.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 10:00 PM,2020,02,16,22,63.7,155,Unhealthy,67.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-16 11:00 PM,2020,02,16,23,76.8,162,Unhealthy,90.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 12:00 AM,2020,02,17,00,67.4,157,Unhealthy,58.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 01:00 AM,2020,02,17,01,71.7,159,Unhealthy,76.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 02:00 AM,2020,02,17,02,63.8,155,Unhealthy,56.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 03:00 AM,2020,02,17,03,64.4,156,Unhealthy,65.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 04:00 AM,2020,02,17,04,51.7,141,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 05:00 AM,2020,02,17,05,39.3,110,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 06:00 AM,2020,02,17,06,38.6,109,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 07:00 AM,2020,02,17,07,36.3,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 08:00 AM,2020,02,17,08,51.1,139,Unhealthy for Sensitive Groups,66.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 09:00 AM,2020,02,17,09,53.5,145,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 10:00 AM,2020,02,17,10,50.7,138,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 11:00 AM,2020,02,17,11,44.8,124,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 12:00 PM,2020,02,17,12,35.9,102,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 01:00 PM,2020,02,17,13,30.9,91,Moderate,26.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 02:00 PM,2020,02,17,14,86.4,167,Unhealthy,142.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 03:00 PM,2020,02,17,15,81.7,165,Unhealthy,77.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 04:00 PM,2020,02,17,16,57.8,152,Unhealthy,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 05:00 PM,2020,02,17,17,43.9,122,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 06:00 PM,2020,02,17,18,40.4,113,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 07:00 PM,2020,02,17,19,70.7,159,Unhealthy,101.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 08:00 PM,2020,02,17,20,73.8,160,Unhealthy,77.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 09:00 PM,2020,02,17,21,67.9,157,Unhealthy,62.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 10:00 PM,2020,02,17,22,71.4,159,Unhealthy,75.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-17 11:00 PM,2020,02,17,23,82.2,165,Unhealthy,93.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 12:00 AM,2020,02,18,00,92.6,170,Unhealthy,103.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 01:00 AM,2020,02,18,01,89.3,168,Unhealthy,86.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 02:00 AM,2020,02,18,02,64.1,155,Unhealthy,39.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 03:00 AM,2020,02,18,03,48.5,133,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 04:00 AM,2020,02,18,04,37.7,106,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 05:00 AM,2020,02,18,05,39.8,112,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 06:00 AM,2020,02,18,06,39.4,111,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 07:00 AM,2020,02,18,07,42.7,119,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 08:00 AM,2020,02,18,08,43.8,121,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 09:00 AM,2020,02,18,09,52.4,143,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 10:00 AM,2020,02,18,10,58.7,153,Unhealthy,65.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 11:00 AM,2020,02,18,11,55.3,150,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 12:00 PM,2020,02,18,12,53.1,144,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 01:00 PM,2020,02,18,13,46.0,127,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2020-02-18 02:00 PM,2020,02,18,14,42.0,117,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
