Date,WUSTL,AirNow,MERRA-2
2020-06-07,23.800000762939455,23.030434782608697,32.45428850107146
2020-06-08,23.56666742960612,19.125,25.419137017479443
2020-06-09,23.333334096272786,47.895833333333336,79.98759485872142
2020-06-10,23.10000076293945,30.52916666666667,101.81462783975803
2020-06-11,22.86666742960612,30.675,47.8214158050605
2020-06-12,22.633334096272787,40.56086956521739,42.57928374329367
2020-06-13,22.400000762939452,38.137499999999996,47.223486987491015
2020-06-14,22.16666742960612,49.12857142857143,72.93019521625865
2020-06-15,21.933334096272787,41.39047619047619,86.61833774681327
2020-06-16,21.700000762939453,33.016666666666666,96.21382446312055
2020-06-17,21.46666742960612,61.96666666666667,142.66779970739663
2020-06-18,21.233334096272788,41.016666666666666,107.78754599982676
2020-06-19,21.000000762939454,25.15833333333333,83.1016066626944
2020-06-20,20.76666742960612,29.656521739130437,50.80181715300114
2020-06-21,20.53333409627279,31.59090909090909,41.53840649223639
2020-06-22,20.300000762939455,32.25833333333333,31.721139137630416
2020-06-23,20.06666742960612,24.05,41.50750854137186
2020-06-24,19.833334096272786,34.07826086956521,48.90524145650943
2020-06-25,19.60000076293945,27.434782608695652,38.5346364595307
2020-06-26,19.36666742960612,27.070833333333336,32.78095803693759
2020-06-27,19.133334096272787,34.16315789473684,48.23370609585709
2020-06-30,18.433334096272787,34.40769230769231,45.91932167841151
2020-07-01,18.200000762939453,34.891666666666666,50.6070584549434
2020-07-02,18.138710391136907,24.3875,43.809853522702724
2020-07-03,18.07742001933436,18.708695652173912,45.740453558096306
2020-07-04,18.016129647531816,20.38695652173913,48.96937113585409
2020-07-05,17.95483927572927,27.0125,37.70170309280729
2020-07-06,17.893548903926725,27.256521739130434,32.16599395727826
2020-07-07,17.832258532124182,24.933333333333334,39.54039158315936
2020-07-08,17.770968160321637,29.270833333333332,54.80658522571957
2020-07-09,17.70967778851909,24.995833333333334,52.4135387536262
2020-07-10,17.648387416716545,30.012500000000003,50.502457682455315
2020-07-11,17.587097044914,22.869565217391305,22.843758529234037
2020-07-12,17.525806673111454,12.681818181818182,29.33467051491334
2020-07-13,17.464516301308908,11.565000000000001,17.70187800786971
2020-07-14,17.403225929506362,11.42608695652174,43.52613700575603
2020-07-15,17.341935557703817,12.57391304347826,42.05018520053727
2020-07-16,17.28064518590127,21.429166666666664,66.12966316765778
2020-07-17,17.21935481409873,13.266666666666666,39.177474420171166
2020-07-18,17.158064442296183,19.32608695652174,27.47372800371295
2020-07-19,17.096774070493638,16.3125,28.358369874581513
2020-07-20,17.035483698691092,16.775000000000002,18.120736022808615
2020-07-21,16.974193326888546,18.36521739130435,12.78544905503054
2020-07-22,16.912902955086,22.4875,22.662604948209264
2020-07-23,16.851612583283455,23.355,31.904610864330607
2020-07-24,16.79032221148091,16.65909090909091,30.07399804744182
2020-07-25,16.729031839678363,17.794999999999998,20.846264980889373
2020-07-26,16.667741467875818,17.285714285714285,21.340387590385035
2020-07-27,16.606451096073275,19.3625,21.865945143417775
2020-07-28,16.54516072427073,34.81666666666667,15.89769613730141
2020-07-29,16.483870352468184,19.079166666666666,15.189118141023528
2020-07-30,16.42257998066564,8.89,12.611580846311199
2020-07-31,16.361289608863093,10.5,14.875484488641177
